episode,reward,length,epsilon,pellets,win
356,1213.650000000005,187,1.0,72,0
357,3235.8499999999126,963,1.0,172,0
358,3056.099999999925,718,1.0,170,0
359,2103.3499999999876,613,1.0,120,0
360,2632.3499999999694,653,1.0,148,0
361,1784.7000000000157,446,1.0,103,0
362,2791.8499999999226,963,1.0,148,0
363,723.9500000000037,161,1.0,48,0
364,2841.2999999999565,574,1.0,157,0
365,1279.5000000000186,490,1.0,78,0
366,1079.4500000000094,271,1.0,66,0
367,3185.349999999939,753,1.0,176,0
368,2506.850000000017,963,1.0,134,0
369,787.4500000000198,511,1.0,55,0
370,2479.3499999999963,793,1.0,142,0
371,3152.8499999998926,963,1.0,166,0
372,2290.4499999999666,591,1.0,130,0
373,2647.799999999986,524,1.0,147,0
374,3082.8499999999676,963,1.0,164,0
375,1494.4000000000292,732,1.0,92,0
376,2291.0999999999894,378,1.0,128,0
377,3373.849999999942,963,1.0,177,0
378,3266.8499999999367,963,1.0,172,0
379,1475.2500000000257,655,1.0,92,0
380,1027.2000000000037,156,1.0,63,0
381,935.800000000005,184,1.0,59,0
382,2513.3999999999346,772,1.0,143,0
383,3202.849999999926,963,1.0,169,0
384,2366.499999999965,610,1.0,135,0
385,996.8500000000072,263,1.0,63,0
386,3678.849999999898,963,1.0,193,0
387,723.0500000000015,99,1.0,47,0
388,3197.849999999907,963,1.0,168,0
389,2847.0999999999535,598,1.0,158,0
390,2503.9499999999975,481,1.0,139,0
391,1066.800000000017,504,1.0,68,0
392,2078.8499999999785,623,1.0,120,0
393,4544.849999999918,963,1.0,237,0
394,2185.800000000005,464,1.0,123,0
395,1196.0500000000088,279,1.0,73,0
396,2120.450000000011,531,1.0,121,0
397,3615.8499999999854,963,1.0,191,0
398,1862.9500000000169,541,1.0,109,0
399,2449.699999999949,826,1.0,140,0
400,1093.6000000000133,368,1.0,68,0
401,2927.349999999959,533,1.0,161,0
402,3666.8499999999517,963,1.0,192,0
403,896.9500000000037,261,1.0,58,0
404,1149.9500000000085,281,1.0,70,0
405,2778.8499999999663,963,1.0,148,0
406,2889.749999999935,905,1.0,165,0
