episode,reward,length,epsilon,pellets,win
269,1124.5500000000045,149,0.8741234761790619,67,0
270,2021.0500000000054,239,0.8736864144409725,113,0
271,3431.6499999999596,527,0.873249571233752,184,0
272,3612.0499999998615,1079,0.8728129464481352,198,0
273,4324.749999999889,825,0.8723765399749112,229,0
274,3070.9499999999734,501,0.8719403517049238,166,0
275,5319.8499999998785,1083,0.8715043815290714,273,0
276,989.1000000000035,138,0.8710686293383069,60,0
277,3969.8499999999567,563,0.8706330950236377,211,0
278,2977.7999999999606,624,0.870197778476126,163,0
279,5701.84999999987,1083,0.869762679586888,290,0
280,3955.0999999999376,658,0.8693277982470946,211,0
281,2875.599999999954,548,0.8688931343479711,156,0
282,4392.599999999883,908,0.8684586877807972,234,0
283,4764.849999999884,1083,0.8680244584369068,243,0
284,1389.1000000000042,158,0.8675904462076884,80,0
285,1780.70000000001,286,0.8671566509845846,100,0
286,1934.650000000013,447,0.8667230726590923,109,0
287,5544.84999999985,1083,0.8662897111227629,283,0
288,3980.8499999998717,1083,0.8658565662672015,206,0
289,1752.9500000000103,281,0.865423637984068,99,0
290,3034.999999999976,520,0.864990926165076,164,0
291,5547.849999999851,1083,0.8645584307019936,284,0
292,5687.849999999852,1083,0.8641261514866426,289,0
293,3594.849999999861,1083,0.8636940884108993,186,0
294,5018.8499999998685,1083,0.8632622413666939,258,0
295,1950.7999999999854,404,0.8628306102460106,110,0
296,2982.899999999949,582,0.8623991949408877,162,0
297,2821.549999999975,469,0.8619679953434173,153,0
298,357.7999999999998,44,0.8615370113457457,28,0
299,3350.649999999972,387,0.8611062428400729,179,0
300,2202.7499999999955,305,0.8606756897186528,122,0
