episode,reward,length,epsilon,eval_mean_5
995,-32.89999999999999,24,0.45098618588499806,80.3000000000022
996,-57.600000000000016,21,0.45062539693629006,80.3000000000022
997,-82.29999999999998,8,0.45026489661874103,80.3000000000022
998,-77.5,10,0.449904684701446,80.3000000000022
999,6.500000000000043,30,0.44954476095368484,80.3000000000022
1000,-61.9,14,0.44918512514492187,97.00000000000273
1001,-71.4,9,0.4488257770448059,97.00000000000273
1002,-77.69999999999999,12,0.44846671642317004,97.00000000000273
1003,-81.29999999999998,8,0.4481079430500315,97.00000000000273
1004,-52.10000000000001,16,0.44774945669559146,97.00000000000273
1005,-43.300000000000004,18,0.447391257130235,97.00000000000273
1006,5.500000000000057,40,0.4470333441245308,97.00000000000273
1007,40.10000000000011,44,0.4466757174492311,97.00000000000273
1008,-57.70000000000001,22,0.4463183768752717,97.00000000000273
1009,-76.29999999999998,8,0.4459613221737715,97.00000000000273
1010,44.40000000000012,51,0.4456045531160325,97.00000000000273
1011,-46.900000000000006,14,0.4452480694735396,97.00000000000273
1012,40.3000000000001,42,0.4448918710179608,97.00000000000273
1013,-61.5,10,0.44453595752114644,97.00000000000273
1014,6.900000000000048,26,0.4441803287551295,97.00000000000273
1015,52.70000000000019,58,0.44382498449212543,97.00000000000273
1016,-71.6,11,0.4434699245045317,97.00000000000273
1017,-77.39999999999999,9,0.44311514856492806,97.00000000000273
1018,-81.1,6,0.4427606564460761,97.00000000000273
1019,-62.7,12,0.4424064479209192,97.00000000000273
1020,-86.19999999999999,7,0.44205252276258244,97.00000000000273
1021,-67.5,10,0.44169888074437236,97.00000000000273
1022,-42.500000000000014,20,0.44134552163977686,97.00000000000273
1023,-72.5,10,0.44099244522246506,97.00000000000273
1024,8.30000000000011,42,0.44063965126628707,97.00000000000273
1025,-18.799999999999983,23,0.44028713954527404,97.00000000000273
1026,13.300000000000082,42,0.4399349098336378,97.00000000000273
1027,-62.9,14,0.4395829619057709,97.00000000000273
1028,-72.5,10,0.4392312955362463,97.00000000000273
1029,-23.199999999999974,27,0.4388799104998173,97.00000000000273
1030,-57.9,14,0.4385288065714174,97.00000000000273
1031,-77.5,10,0.4381779835261603,97.00000000000273
1032,-37.70000000000002,22,0.43782744113933936,97.00000000000273
1033,-87.19999999999999,7,0.43747717918642787,97.00000000000273
1034,-48.300000000000004,18,0.4371271974430787,97.00000000000273
1035,-23.10000000000001,26,0.43677749568512425,97.00000000000273
1036,-51.7,12,0.43642807368857617,97.00000000000273
1037,-81.1,6,0.4360789312296253,97.00000000000273
1038,-53.2,17,0.4357300680846416,97.00000000000273
1039,18.200000000000088,53,0.43538148403017385,97.00000000000273
1040,-76.1,6,0.4350331788429497,97.00000000000273
1041,20.800000000000068,37,0.4346851522998753,97.00000000000273
1042,-87.3,8,0.4343374041780354,97.00000000000273
1043,-18.0,25,0.43398993425469296,97.00000000000273
1044,-66.7,12,0.43364274230728916,97.00000000000273
1045,49.50000000000014,50,0.4332958281134433,97.00000000000273
1046,-71.5,10,0.43294919145095256,97.00000000000273
1047,-66.69999999999999,12,0.43260283209779177,97.00000000000273
1048,-87.3,8,0.43225674983211354,97.00000000000273
1049,-76.6,11,0.4319109444322478,97.00000000000273
1050,-17.89999999999999,24,0.431565415676702,102.00000000000273
1051,-22.5,20,0.43122016334416063,102.00000000000273
1052,-47.30000000000001,18,0.4308751872134853,102.00000000000273
1053,5.700000000000102,38,0.4305304870637145,102.00000000000273
1054,-86.19999999999999,7,0.4301860626740635,102.00000000000273
1055,-32.500000000000014,20,0.4298419138239242,102.00000000000273
1056,24.50000000000007,40,0.4294980402928651,102.00000000000273
1057,-86.19999999999999,7,0.4291544418606308,102.00000000000273
1058,-32.5,20,0.42881111830714225,102.00000000000273
1059,-76.39999999999999,9,0.42846806941249654,102.00000000000273
1060,-81.19999999999999,7,0.42812529495696655,102.00000000000273
1061,-42.2,17,0.42778279472100095,102.00000000000273
1062,-38.300000000000004,18,0.42744056848522416,102.00000000000273
1063,-9.699999999999974,32,0.427098616030436,102.00000000000273
1064,-58.0,15,0.4267569371376116,102.00000000000273
1065,11.10000000000008,34,0.4264155315879015,102.00000000000273
1066,-66.89999999999999,14,0.4260743991626312,102.00000000000273
1067,-76.29999999999998,8,0.4257335396433011,102.00000000000273
1068,-71.8,13,0.4253929528115864,102.00000000000273
1069,33.60000000000008,39,0.4250526384493371,102.00000000000273
1070,-67.7,12,0.4247125963385776,102.00000000000273
1071,-17.799999999999983,23,0.42437282626150674,102.00000000000273
1072,-71.3,8,0.42403332800049753,102.00000000000273
1073,6.30000000000004,32,0.42369410133809715,102.00000000000273
1074,-17.69999999999999,22,0.4233551460570267,102.00000000000273
1075,-86.3,8,0.42301646194018105,102.00000000000273
1076,-47.30000000000001,18,0.4226780487706289,102.00000000000273
1077,-42.300000000000004,18,0.4223399063316124,102.00000000000273
1078,-22.89999999999999,24,0.4220020344065471,102.00000000000273
1079,6.500000000000043,30,0.4216644327790218,102.00000000000273
1080,-33.10000000000002,26,0.4213271012327986,102.00000000000273
1081,39.80000000000007,37,0.42099003955181236,102.00000000000273
1082,-43.0,15,0.4206532475201709,102.00000000000273
1083,-37.500000000000014,20,0.42031672492215477,102.00000000000273
1084,-22.299999999999997,18,0.419980471542217,102.00000000000273
1085,-77.9,14,0.41964448716498326,102.00000000000273
1086,0.7000000000000313,28,0.41930877157525126,102.00000000000273
1087,47.100000000000136,64,0.418973324557991,102.00000000000273
1088,-37.600000000000016,21,0.41863814589834464,102.00000000000273
1089,-57.30000000000001,18,0.41830323538162595,102.00000000000273
1090,-42.2,17,0.41796859279332066,102.00000000000273
1091,-22.900000000000006,24,0.417634217919086,102.00000000000273
1092,-62.1,16,0.41730011054475075,102.00000000000273
1093,-27.69999999999999,22,0.41696627045631496,102.00000000000273
1094,-77.5,10,0.4166326974399499,102.00000000000273
1095,-17.599999999999994,21,0.41629939128199794,102.00000000000273
1096,-76.1,6,0.41596635176897234,102.00000000000273
1097,-81.0,5,0.4156335786875572,102.00000000000273
1098,-51.900000000000006,14,0.4153010718246071,102.00000000000273
1099,-81.19999999999999,7,0.41496883096714743,102.00000000000273
1100,-52.00000000000001,15,0.4146368559023737,105.00000000000273
1101,-46.7,12,0.4143051464176518,105.00000000000273
1102,-52.40000000000001,19,0.41397370230051767,105.00000000000273
1103,-12.59999999999998,21,0.41364252333867724,105.00000000000273
1104,-56.7,12,0.41331160932000627,105.00000000000273
1105,-47.0,15,0.41298096003255025,105.00000000000273
1106,-71.4,9,0.4126505752645242,105.00000000000273
1107,-71.5,10,0.41232045480431256,105.00000000000273
1108,14.400000000000048,41,0.4119905984404691,105.00000000000273
1109,-43.90000000000001,24,0.41166100596171673,105.00000000000273
1110,2.0000000000000426,25,0.41133167715694735,105.00000000000273
1111,-71.5,10,0.4110026118152218,105.00000000000273
1112,-61.699999999999996,12,0.4106738097257696,105.00000000000273
1113,-76.5,10,0.410345270677989,105.00000000000273
1114,-48.70000000000001,22,0.41001699446144657,105.00000000000273
1115,6.600000000000037,29,0.4096889808658774,105.00000000000273
1116,-32.70000000000002,22,0.4093612296811847,105.00000000000273
1117,-52.1,16,0.40903374069743975,105.00000000000273
1118,-34.099999999999994,26,0.4087065137048818,105.00000000000273
1119,-82.29999999999998,8,0.4083795484939179,105.00000000000273
1120,-38.30000000000002,28,0.4080528448551227,105.00000000000273
1121,-76.7,12,0.4077264025792386,105.00000000000273
1122,-27.299999999999997,18,0.4074002214571752,105.00000000000273
1123,-42.500000000000014,20,0.40707430128000943,105.00000000000273
1124,-7.59999999999998,21,0.4067486418389854,105.00000000000273
1125,-66.9,14,0.4064232429255142,105.00000000000273
1126,-53.1,16,0.40609810433117377,105.00000000000273
1127,49.100000000000136,54,0.4057732258477088,105.00000000000273
1128,-56.800000000000004,13,0.40544860726703064,105.00000000000273
1129,-57.500000000000014,20,0.405124248381217,105.00000000000273
1130,-66.5,10,0.40480014898251204,105.00000000000273
1131,-43.50000000000001,20,0.40447630886332603,105.00000000000273
1132,-57.0,15,0.40415272781623535,105.00000000000273
1133,-42.500000000000014,20,0.40382940563398234,105.00000000000273
1134,-81.1,6,0.40350634210947517,105.00000000000273
1135,-91.39999999999999,9,0.4031835370357876,105.00000000000273
1136,-72.8,13,0.40286099020615895,105.00000000000273
1137,-76.3,8,0.402538701413994,105.00000000000273
1138,-81.19999999999999,7,0.4022166704528628,105.00000000000273
1139,-14.19999999999996,27,0.4018948971165005,105.00000000000273
1140,-81.5,10,0.4015733811988073,105.00000000000273
1141,-76.1,6,0.40125212249384823,105.00000000000273
1142,-81.1,6,0.40093112079585314,105.00000000000273
1143,-13.899999999999963,24,0.40061037589921644,105.00000000000273
1144,-47.1,16,0.40028988759849704,105.00000000000273
1145,9.700000000000088,38,0.39996965568841825,105.00000000000273
1146,73.30000000000013,52,0.3996496799638675,105.00000000000273
1147,-23.89999999999999,24,0.3993299602198964,105.00000000000273
1148,-76.3,8,0.39901049625172047,105.00000000000273
1149,-19.099999999999895,36,0.3986912878547191,105.00000000000273
1150,-24.099999999999994,26,0.3983723348244353,104.00000000000273
1151,-3.4999999999999574,30,0.39805363695657575,104.00000000000273
1152,-56.6,11,0.39773519404701047,104.00000000000273
1153,-38.40000000000002,29,0.39741700589177287,104.00000000000273
1154,-57.9,14,0.39709907228705943,104.00000000000273
1155,-62.300000000000004,18,0.39678139302922977,104.00000000000273
1156,-32.2,17,0.39646396791480637,104.00000000000273
1157,8.70000000000016,48,0.39614679674047454,104.00000000000273
1158,-81.3,8,0.39582987930308217,104.00000000000273
1159,-42.20000000000001,17,0.3955132153996397,104.00000000000273
1160,-57.00000000000001,15,0.39519680482731995,104.00000000000273
1161,-22.799999999999997,23,0.39488064738345807,104.00000000000273
1162,-71.4,9,0.3945647428655513,104.00000000000273
1163,-33.30000000000001,18,0.3942490910712589,104.00000000000273
1164,-71.69999999999999,12,0.3939336917984019,104.00000000000273
1165,-82.39999999999999,9,0.39361854484496317,104.00000000000273
1166,-61.7,12,0.3933036500090872,104.00000000000273
1167,-77.5,10,0.3929890070890799,104.00000000000273
1168,-62.9,14,0.39267461588340863,104.00000000000273
1169,-86.3,8,0.3923604761907019,104.00000000000273
1170,10.600000000000108,39,0.3920465878097493,104.00000000000273
1171,-81.3,8,0.3917329505395015,104.00000000000273
1172,67.80000000000024,67,0.3914195641790699,104.00000000000273
1173,-52.3,18,0.39110642852772665,104.00000000000273
1174,-47.20000000000001,17,0.39079354338490446,104.00000000000273
1175,-58.90000000000001,24,0.3904809085501965,104.00000000000273
1176,-81.19999999999999,7,0.3901685238233564,104.00000000000273
1177,-48.5,20,0.3898563890042977,104.00000000000273
1178,-42.600000000000016,21,0.38954450389309425,104.00000000000273
1179,-56.6,11,0.38923286828997977,104.00000000000273
1180,-46.900000000000006,14,0.38892148199534776,104.00000000000273
1181,-57.30000000000001,18,0.3886103448097515,104.00000000000273
1182,-18.399999999999963,29,0.3882994565339037,104.00000000000273
1183,-48.300000000000004,18,0.38798881696867654,104.00000000000273
1184,-43.80000000000002,23,0.3876784259151016,104.00000000000273
1185,-37.10000000000001,16,0.3873682831743695,104.00000000000273
1186,-37.30000000000001,18,0.38705838854783,104.00000000000273
1187,-57.1,16,0.3867487418369917,104.00000000000273
1188,-37.70000000000002,22,0.3864393428435221,104.00000000000273
1189,-27.599999999999994,21,0.38613019136924726,104.00000000000273
1190,-28.799999999999983,23,0.38582128721615183,104.00000000000273
1191,-66.6,11,0.3855126301863789,104.00000000000273
1192,-52.00000000000001,15,0.38520422008222976,104.00000000000273
1193,-76.3,8,0.38489605670616395,104.00000000000273
1194,-27.39999999999999,19,0.384588139860799,104.00000000000273
1195,-57.9,14,0.38428046934891036,104.00000000000273
1196,-57.900000000000006,14,0.3839730449734312,104.00000000000273
1197,-86.19999999999999,7,0.38366586653745244,104.00000000000273
1198,-76.3,8,0.3833589338442225,104.00000000000273
1199,-56.9,14,0.3830522466971471,104.00000000000273
1200,29.100000000000108,54,0.3827458048997894,105.00000000000273
1201,-76.29999999999998,8,0.38243960825586953,105.00000000000273
1202,-57.30000000000001,18,0.38213365656926485,105.00000000000273
1203,-66.6,11,0.3818279496440094,105.00000000000273
1204,-72.6,11,0.38152248728429417,105.00000000000273
1205,-82.3,8,0.3812172692944667,105.00000000000273
1206,-13.199999999999989,27,0.3809122954790311,105.00000000000273
1207,-42.50000000000001,20,0.38060756564264786,105.00000000000273
1208,-81.1,6,0.3803030795901337,105.00000000000273
1209,-8.199999999999989,27,0.3799988371264616,105.00000000000273
1210,-76.29999999999998,8,0.3796948380567604,105.00000000000273
1211,-32.3,18,0.379391082186315,105.00000000000273
1212,50.20000000000013,43,0.379087569320566,105.00000000000273
1213,-71.4,9,0.37878429926510954,105.00000000000273
1214,25.700000000000088,38,0.37848127182569746,105.00000000000273
1215,-32.5,20,0.3781784868082369,105.00000000000273
1216,-57.10000000000001,16,0.3778759440187903,105.00000000000273
1217,-81.3,8,0.3775736432635753,105.00000000000273
1218,-87.3,8,0.3772715843489644,105.00000000000273
1219,-32.500000000000014,20,0.3769697670814852,105.00000000000273
1220,-61.5,10,0.37666819126782003,105.00000000000273
1221,1.5000000000000568,30,0.37636685671480574,105.00000000000273
1222,11.100000000000037,34,0.3760657632294339,105.00000000000273
1223,-51.900000000000006,14,0.37576491061885037,105.00000000000273
1224,30.300000000000097,42,0.3754642986903553,105.00000000000273
1225,-81.1,6,0.375163927251403,105.00000000000273
1226,-23.099999999999994,26,0.3748637961096019,105.00000000000273
1227,-32.2,17,0.3745639050727142,105.00000000000273
1228,-81.1,6,0.37426425394865603,105.00000000000273
1229,72.60000000000022,59,0.3739648425454971,105.00000000000273
1230,-7.799999999999983,23,0.3736656706714607,105.00000000000273
1231,-42.500000000000014,20,0.37336673813492355,105.00000000000273
1232,-81.1,6,0.37306804474441563,105.00000000000273
1233,-22.89999999999999,24,0.3727695903086201,105.00000000000273
1234,93.20000000000024,63,0.3724713746363732,105.00000000000273
1235,-71.39999999999999,9,0.37217339753666406,105.00000000000273
1236,-41.900000000000006,14,0.3718756588186347,105.00000000000273
1237,-29.30000000000001,28,0.3715781582915798,105.00000000000273
1238,-71.5,10,0.37128089576494655,105.00000000000273
1239,-27.900000000000006,24,0.3709838710483346,105.00000000000273
1240,-81.3,8,0.3706870839514959,105.00000000000273
1241,-77.39999999999999,9,0.3703905342843347,105.00000000000273
1242,-81.1,6,0.3700942218569072,105.00000000000273
1243,-43.1,16,0.36979814647942166,105.00000000000273
1244,-71.19999999999999,7,0.3695023079622381,105.00000000000273
1245,-81.3,8,0.3692067061158683,105.00000000000273
1246,-37.50000000000001,20,0.3689113407509756,105.00000000000273
1247,-57.400000000000006,19,0.3686162116783748,105.00000000000273
1248,-81.1,6,0.3683213187090321,105.00000000000273
1249,43.400000000000205,61,0.3680266616540649,105.00000000000273
1250,-77.69999999999999,12,0.3677322403247416,99.0800000000022
1251,-17.899999999999963,24,0.3674380545324818,99.0800000000022
1252,-37.10000000000001,16,0.3671441040888558,99.0800000000022
1253,-76.6,11,0.3668503888055847,99.0800000000022
1254,-71.5,10,0.3665569084945402,99.0800000000022
1255,-5.0,45,0.36626366296774454,99.0800000000022
1256,24.800000000000097,47,0.36597065203737034,99.0800000000022
1257,-76.39999999999999,9,0.36567787551574044,99.0800000000022
1258,78.80000000000021,57,0.36538533321532785,99.0800000000022
1259,21.300000000000054,32,0.36509302494875556,99.0800000000022
1260,-27.80000000000001,23,0.3648009505287966,99.0800000000022
1261,-81.1,6,0.36450910976837353,99.0800000000022
1262,-71.5,10,0.36421750248055884,99.0800000000022
1263,-56.900000000000006,14,0.36392612847857436,99.0800000000022
1264,-58.0,15,0.3636349875757915,99.0800000000022
1265,-9.399999999999977,39,0.36334407958573084,99.0800000000022
1266,40.500000000000114,40,0.36305340432206223,99.0800000000022
1267,-77.6,11,0.36276296159860455,99.0800000000022
1268,-42.70000000000001,22,0.36247275122932565,99.0800000000022
1269,29.70000000000016,48,0.3621827730283422,99.0800000000022
1270,-5.499999999999943,40,0.36189302680991947,99.0800000000022
1271,10.000000000000057,45,0.36160351238847155,99.0800000000022
1272,-82.29999999999998,8,0.36131422957856074,99.0800000000022
1273,49.20000000000013,43,0.3610251781948979,99.0800000000022
1274,-66.6,11,0.36073635805234194,99.0800000000022
1275,-33.70000000000002,22,0.3604477689659001,99.0800000000022
1276,-76.3,8,0.3601594107507274,99.0800000000022
1277,11.400000000000063,31,0.3598712832221268,99.0800000000022
1278,40.500000000000085,40,0.3595833861955491,99.0800000000022
1279,79.40000000000015,51,0.3592957194865926,99.0800000000022
1280,-13.199999999999989,27,0.35900828291100334,99.0800000000022
1281,-81.1,6,0.35872107628467453,99.0800000000022
1282,5.2000000000000455,33,0.3584340994236468,99.0800000000022
1283,-37.50000000000001,20,0.35814735214410787,99.0800000000022
1284,-81.29999999999998,8,0.35786083426239257,99.0800000000022
1285,-22.700000000000003,22,0.35757454559498264,99.0800000000022
1286,-76.3,8,0.35728848595850665,99.0800000000022
1287,-56.7,12,0.35700265516973984,99.0800000000022
1288,-61.7,12,0.356717053045604,99.0800000000022
1289,11.400000000000048,31,0.35643167940316756,99.0800000000022
1290,23.600000000000165,49,0.356146534059645,99.0800000000022
1291,-23.0,25,0.3558616168323973,99.0800000000022
1292,-4.499999999999957,30,0.3555769275389314,99.0800000000022
1293,-18.799999999999983,23,0.35529246599690023,99.0800000000022
1294,-32.70000000000002,22,0.3550082320241027,99.0800000000022
1295,-72.5,10,0.3547242254384834,99.0800000000022
1296,40.7000000000001,38,0.35444044605813263,99.0800000000022
1297,-81.5,10,0.3541568937012861,99.0800000000022
1298,-17.69999999999999,22,0.3538735681863251,99.0800000000022
1299,-76.29999999999998,8,0.353590469331776,99.0800000000022
1300,-62.9,14,0.3533075969563106,103.0800000000022
1301,-62.9,14,0.3530249508787455,103.0800000000022
1302,59.500000000000114,50,0.35274253091804253,103.0800000000022
1303,-81.1,6,0.3524603368933081,103.0800000000022
1304,-22.499999999999986,20,0.3521783686237934,103.0800000000022
1305,63.10000000000022,64,0.35189662592889437,103.0800000000022
1306,6.500000000000043,30,0.35161510862815126,103.0800000000022
1307,43.50000000000023,60,0.35133381654124873,103.0800000000022
1308,6.100000000000065,34,0.35105274948801574,103.0800000000022
1309,-37.10000000000001,16,0.35077190728842533,103.0800000000022
1310,-23.199999999999974,27,0.3504912897625946,103.0800000000022
1311,-32.900000000000006,24,0.3502108967307845,103.0800000000022
1312,11.90000000000019,66,0.34993072801339986,103.0800000000022
1313,-66.80000000000001,13,0.34965078343098915,103.0800000000022
1314,-58.300000000000004,18,0.34937106280424435,103.0800000000022
1315,-72.69999999999999,12,0.3490915659540009,103.0800000000022
1316,-81.3,8,0.3488122927012377,103.0800000000022
1317,-86.19999999999999,7,0.3485332428670767,103.0800000000022
1318,16.300000000000068,32,0.34825441627278303,103.0800000000022
1319,6.500000000000057,30,0.3479758127397648,103.0800000000022
1320,15.30000000000014,42,0.347697432089573,103.0800000000022
1321,-4.499999999999915,40,0.34741927414390134,103.0800000000022
1322,-56.900000000000006,14,0.3471413387245862,103.0800000000022
1323,-12.999999999999986,25,0.3468636256536065,103.0800000000022
1324,-52.00000000000001,15,0.34658613475308364,103.0800000000022
1325,-58.300000000000004,18,0.34630886584528114,103.0800000000022
1326,-76.1,6,0.3460318187526049,103.0800000000022
1327,16.800000000000225,67,0.34575499329760284,103.0800000000022
1328,-52.30000000000001,18,0.34547838930296476,103.0800000000022
1329,-9.399999999999949,29,0.3452020065915224,103.0800000000022
1330,-42.70000000000002,22,0.3449258449862492,103.0800000000022
1331,-56.800000000000004,13,0.34464990431026016,103.0800000000022
1332,-76.5,10,0.34437418438681194,103.0800000000022
1333,-82.39999999999999,9,0.34409868503930247,103.0800000000022
1334,-81.19999999999999,7,0.343823406091271,103.0800000000022
1335,44.70000000000013,48,0.34354834736639794,103.0800000000022
1336,-51.8,13,0.3432735086885048,103.0800000000022
1337,24.500000000000128,50,0.342998889881554,103.0800000000022
1338,40.300000000000125,42,0.3427244907696488,103.0800000000022
1339,-18.499999999999943,30,0.34245031117703306,103.0800000000022
1340,-3.099999999999966,26,0.34217635092809146,103.0800000000022
1341,-37.600000000000016,21,0.341902609847349,103.0800000000022
1342,-76.3,8,0.3416290877594711,103.0800000000022
1343,-42.300000000000004,18,0.3413557844892635,103.0800000000022
1344,-76.19999999999999,7,0.3410826998616721,103.0800000000022
1345,-56.900000000000006,14,0.34080983370178275,103.0800000000022
1346,-76.3,8,0.34053718583482134,103.0800000000022
1347,-23.499999999999986,20,0.3402647560861535,103.0800000000022
1348,11.10000000000008,34,0.33999254428128456,103.0800000000022
1349,-71.6,11,0.3397205502458595,103.0800000000022
1350,15.20000000000006,43,0.3394487738056628,107.0800000000022
1351,-23.799999999999997,23,0.3391772147866183,107.0800000000022
1352,-71.4,9,0.33890587301478897,107.0800000000022
1353,-61.5,10,0.33863474831637713,107.0800000000022
1354,-48.50000000000001,20,0.338363840517724,107.0800000000022
1355,-37.1,16,0.3380931494453098,107.0800000000022
1356,50.80000000000007,37,0.3378226749257536,107.0800000000022
1357,-37.70000000000002,22,0.33755241678581294,107.0800000000022
1358,-67.6,11,0.33728237485238427,107.0800000000022
1359,4.700000000000074,38,0.3370125489525024,107.0800000000022
1360,-3.19999999999996,27,0.3367429389133404,107.0800000000022
1361,-71.4,9,0.33647354456220974,107.0800000000022
1362,-18.09999999999998,26,0.33620436572656,107.0800000000022
1363,-76.29999999999998,8,0.3359354022339787,107.0800000000022
1364,14.000000000000128,45,0.3356666539121915,107.0800000000022
1365,-7.899999999999977,24,0.33539812058906177,107.0800000000022
1366,-52.30000000000001,18,0.3351298020925905,107.0800000000022
1367,-33.49999999999996,30,0.33486169825091644,107.0800000000022
1368,-68.1,16,0.3345938088923157,107.0800000000022
1369,16.500000000000057,30,0.3343261338452019,107.0800000000022
1370,-57.2,17,0.3340586729381257,107.0800000000022
1371,1.6000000000000654,29,0.3337914259997752,107.0800000000022
1372,-66.5,10,0.33352439285897534,107.0800000000022
1373,-57.10000000000001,16,0.33325757334468814,107.0800000000022
1374,-47.2,17,0.3329909672860124,107.0800000000022
1375,-81.29999999999998,8,0.33272457451218357,107.0800000000022
1376,-76.3,8,0.33245839485257384,107.0800000000022
1377,-37.600000000000016,21,0.33219242813669175,107.0800000000022
1378,-24.199999999999974,27,0.33192667419418237,107.0800000000022
1379,-43.30000000000002,28,0.331661132854827,107.0800000000022
1380,65.10000000000014,44,0.3313958039485431,107.0800000000022
1381,17.300000000000182,72,0.33113068730538425,107.0800000000022
1382,31.000000000000057,35,0.33086578275553996,107.0800000000022
1383,32.60000000000028,69,0.33060109012933553,107.0800000000022
1384,-62.9,14,0.3303366092572321,107.0800000000022
1385,-61.9,14,0.33007233996982627,107.0800000000022
1386,-76.1,6,0.3298082820978504,107.0800000000022
1387,74.40000000000015,51,0.3295444354721721,107.0800000000022
1388,50.7000000000001,38,0.32928079992379433,107.0800000000022
1389,-43.60000000000001,21,0.3290173752838553,107.0800000000022
1390,-32.3,18,0.3287541613836282,107.0800000000022
1391,1.7000000000000455,28,0.3284911580545213,107.0800000000022
1392,-17.69999999999999,22,0.3282283651280777,107.0800000000022
1393,62.500000000000284,70,0.32796578243597524,107.0800000000022
1394,-48.00000000000002,25,0.32770340981002644,107.0800000000022
1395,-61.7,12,0.3274412470821784,107.0800000000022
1396,-76.3,8,0.3271792940845127,107.0800000000022
1397,133.10000000000025,64,0.32691755064924505,107.0800000000022
1398,-29.09999999999998,26,0.3266560166087256,107.0800000000022
1399,-13.599999999999994,31,0.3263946917954386,107.0800000000022
1400,29.90000000000009,36,0.32613357604200227,114.0800000000022
1401,-76.4,9,0.32587266918116864,114.0800000000022
1402,45.500000000000085,40,0.3256119710458237,114.0800000000022
1403,-71.39999999999999,9,0.325351481468987,114.0800000000022
1404,45.3000000000001,42,0.32509120028381183,114.0800000000022
1405,-38.30000000000002,28,0.32483112732358477,114.0800000000022
1406,-56.9,14,0.3245712624217259,114.0800000000022
1407,59.20000000000013,43,0.3243116054117885,114.0800000000022
1408,-42.30000000000001,18,0.3240521561274591,114.0800000000022
1409,49.40000000000009,41,0.3237929144025571,114.0800000000022
1410,68.9000000000002,56,0.323533880071035,114.0800000000022
1411,-76.3,8,0.32327505296697817,114.0800000000022
1412,-17.999999999999986,25,0.3230164329246046,114.0800000000022
1413,-74.0,15,0.3227580197782649,114.0800000000022
1414,50.8000000000001,37,0.32249981336244227,114.0800000000022
1415,-77.5,10,0.3222418135117523,114.0800000000022
1416,-48.2,17,0.3219840200609429,114.0800000000022
1417,-8.499999999999972,30,0.32172643284489416,114.0800000000022
1418,-71.5,10,0.3214690516986182,114.0800000000022
1419,15.100000000000065,34,0.32121187645725935,114.0800000000022
1420,-3.799999999999926,33,0.3209549069560935,114.0800000000022
1421,-47.400000000000006,19,0.3206981430305286,114.0800000000022
1422,19.200000000000173,53,0.3204415845161042,114.0800000000022
1423,0.2000000000000739,33,0.32018523124849135,114.0800000000022
1424,-56.7,12,0.31992908306349255,114.0800000000022
1425,-61.5,10,0.31967313979704176,114.0800000000022
1426,-77.7,12,0.31941740128520413,114.0800000000022
1427,-8.299999999999983,28,0.31916186736417596,114.0800000000022
1428,31.200000000000045,33,0.3189065378702846,114.0800000000022
1429,-66.7,12,0.31865141263998836,114.0800000000022
1430,-76.3,8,0.31839649150987637,114.0800000000022
1431,-42.30000000000001,18,0.31814177431666846,114.0800000000022
1432,-37.50000000000001,20,0.31788726089721514,114.0800000000022
1433,70.40000000000012,41,0.3176329510884974,114.0800000000022
1434,-32.90000000000002,24,0.31737884472762656,114.0800000000022
1435,-71.29999999999998,8,0.31712494165184446,114.0800000000022
1436,70.00000000000011,45,0.316871241698523,114.0800000000022
1437,45.500000000000085,40,0.3166177447051642,114.0800000000022
1438,16.50000000000007,30,0.31636445050940004,114.0800000000022
1439,-86.3,8,0.3161113589489925,114.0800000000022
1440,-3.6999999999999176,32,0.3158584698618333,114.0800000000022
1441,16.50000000000007,30,0.31560578308594384,114.0800000000022
1442,-81.5,10,0.3153532984594751,114.0800000000022
1443,-81.19999999999999,7,0.3151010158207075,114.0800000000022
1444,26.100000000000065,34,0.3148489350080509,114.0800000000022
1445,-42.30000000000001,18,0.31459705586004444,114.0800000000022
1446,-61.5,10,0.3143453782153564,114.0800000000022
1447,-56.7,12,0.31409390191278413,114.0800000000022
1448,9.200000000000145,53,0.3138426267912539,114.0800000000022
1449,118.70000000000022,58,0.3135915526898209,114.0800000000022
1450,-76.3,8,0.3133406794476691,121.0800000000022
1451,-87.3,8,0.31309000690411093,121.0800000000022
1452,65.2000000000001,43,0.3128395348985876,121.0800000000022
1453,-66.6,11,0.31258926327066877,121.0800000000022
1454,-51.900000000000006,14,0.3123391918600522,121.0800000000022
1455,36.200000000000074,33,0.3120893205065642,121.0800000000022
1456,-81.1,6,0.31183964905015893,121.0800000000022
1457,-37.00000000000001,15,0.3115901773309188,121.0800000000022
1458,35.60000000000008,39,0.31134090518905405,121.0800000000022
1459,-3.59999999999998,31,0.3110918324649028,121.0800000000022
1460,-76.39999999999999,9,0.3108429589989309,121.0800000000022
1461,-7.999999999999986,25,0.3105942846317317,121.0800000000022
1462,45.100000000000136,44,0.3103458092040263,121.0800000000022
1463,-81.1,6,0.3100975325566631,121.0800000000022
1464,-42.500000000000014,20,0.3098494545306178,121.0800000000022
1465,30.90000000000009,36,0.3096015749669933,121.0800000000022
1466,-81.5,10,0.3093538937070197,121.0800000000022
1467,-8.09999999999998,26,0.30910641059205407,121.0800000000022
1468,-46.900000000000006,14,0.3088591254635804,121.0800000000022
1469,-66.5,10,0.30861203816320953,121.0800000000022
1470,-61.900000000000006,14,0.30836514853267893,121.0800000000022
