episode,reward,length,epsilon,pellets,win
369,166.94999999999976,41,0.8314815741378917,19,0
370,930.750000000005,185,0.8310658333508228,58,0
371,1035.000000000011,300,0.8306503004341474,53,0
372,1242.0000000000102,300,0.8302349752839304,65,0
373,373.5499999999999,49,0.8298198577962885,29,0
374,172.19999999999976,36,0.8294049478673904,19,0
375,654.1000000000038,138,0.8289902453934568,44,0
376,1377.0000000000111,300,0.8285757502707601,72,0
377,314.04999999999967,59,0.8281614623956248,26,0
378,833.9500000000048,201,0.8277473816644271,53,0
379,1051.9500000000073,221,0.827333507973595,64,0
380,90.54999999999961,49,0.8269198412196082,15,0
381,1306.0000000000105,300,0.8265063812989984,67,0
382,666.4500000000048,191,0.826093128108349,44,0
383,118.54999999999978,29,0.8256800815442948,16,0
384,930.1000000000026,118,0.8252672415035227,57,0
385,1241.00000000001,300,0.824854607882771,64,0
386,881.7500000000027,125,0.8244421805788297,55,0
387,205.49999999999943,70,0.8240299594885403,21,0
388,58.949999999999875,21,0.8236179445087961,13,0
389,740.2500000000027,115,0.8232061355365418,48,0
390,1473.0000000000095,300,0.8227945324687735,76,0
391,672.7500000000023,105,0.8223831352025393,44,0
392,811.2500000000075,215,0.821971943634938,52,0
393,174.24999999999926,75,0.8215609576631205,20,0
394,861.8500000000076,223,0.8211501771842891,55,0
395,-41.70000000000002,14,0.820739602095697,8,0
396,1118.4500000000041,151,0.8203292322946492,67,0
397,386.0000000000005,80,0.8199190676785019,30,0
398,75.3499999999998,33,0.8195091081446627,14,0
399,1134.0000000000077,220,0.8190993535905904,68,0
400,514.8500000000006,63,0.8186898039137951,36,0
401,1169.000000000011,300,0.8182804590118382,60,0
402,1115.950000000009,261,0.8178713187823323,68,0
403,916.0500000000068,299,0.8174623831229412,58,0
404,936.8000000000029,164,0.8170536519313798,58,0
405,474.7500000000005,65,0.8166451251054142,34,0
406,119.09999999999991,18,0.8162368025428616,16,0
407,1342.0000000000107,300,0.8158286841415902,70,0
408,831.8000000000027,184,0.8154207697995194,53,0
409,1460.0000000000116,300,0.8150130594146197,75,0
410,648.7000000000016,86,0.8146055528849124,43,0
411,898.5000000000057,230,0.81419825010847,57,0
412,1016.2000000000053,176,0.8137911509834158,62,0
413,107.99999999999955,60,0.8133842554079241,16,0
414,188.14999999999947,57,0.8129775632802202,20,0
415,662.650000000006,207,0.8125710744985801,45,0
416,499.8,124,0.8121647889613309,36,0
417,445.05000000000194,99,0.8117587065668503,33,0
418,177.84999999999985,23,0.8113528272135669,19,0
419,1040.350000000007,233,0.8109471507999602,64,0
420,608.3999999999999,152,0.8105416772245603,42,0
421,590.4000000000024,132,0.8101364063859481,41,0
422,273.9499999999995,61,0.8097313381827551,24,0
