episode,reward,length,epsilon
871,141.8999999999927,700,0.02
872,167.349999999997,273,0.02
873,156.54999999999728,249,0.02
874,156.3999999999993,72,0.02
875,217.89999999999336,700,0.02
876,179.84999999999962,43,0.02
877,212.39999999999975,32,0.02
878,227.89999999999216,700,0.02
879,192.69999999999982,26,0.02
880,246.99999999999966,40,0.02
881,307.8999999999922,700,0.02
882,237.49999999999977,30,0.02
883,-93.10000000000444,700,0.02
884,255.5999999999998,28,0.02
885,19.049999999992167,699,0.02
886,99.24999999999994,15,0.02
887,151.49999999999704,270,0.02
888,273.59999999999843,148,0.02
889,215.6499999999998,27,0.02
890,272.6499999999991,87,0.02
891,193.6499999999998,27,0.02
892,149.84999999999872,123,0.02
893,188.89999999999227,700,0.02
894,251.29999999999973,34,0.02
895,194.09999999999832,158,0.02
896,247.89999999999216,700,0.02
897,197.94999999999987,21,0.02
898,141.09999999999468,478,0.02
899,109.04999999999876,119,0.02
900,196.79999999999984,24,0.02
901,217.49999999999977,30,0.02
902,174.74999999999983,25,0.02
903,191.34999999999974,33,0.02
904,156.24999999999858,135,0.02
905,159.0999999999999,18,0.02
906,159.89999999999216,700,0.02
907,139.14999999999992,17,0.02
908,198.29999999999973,34,0.02
909,117.89999999999371,700,0.02
910,188.04999999999944,59,0.02
911,197.84999999999985,23,0.02
912,262.54999999999956,49,0.02
913,110.64999999999776,207,0.02
914,87.89999999999281,700,0.02
915,-0.250000000006537,585,0.02
916,269.7499999999994,65,0.02
917,232.19999999999948,56,0.02
918,174.74999999999983,25,0.02
919,165.099999999999,98,0.02
920,198.9999999999999,20,0.02
921,-99.10000000000129,700,0.02
922,159.0999999999999,18,0.02
923,25.64999999999526,427,0.02
924,303.099999999999,98,0.02
925,176.7499999999996,45,0.02
926,168.1499999999997,37,0.02
927,178.69999999999982,26,0.02
928,-7.650000000004354,393,0.02
929,135.89999999999216,700,0.02
930,248.89999999999964,42,0.02
931,99.24999999999994,15,0.02
932,-17.900000000002535,678,0.02
933,245.99999999999966,40,0.02
934,232.04999999999853,139,0.02
935,197.94999999999987,21,0.02
936,219.59999999999957,48,0.02
937,215.94999999999897,101,0.02
938,225.1999999999997,36,0.02
939,218.29999999999927,74,0.02
940,218.94999999999987,21,0.02
941,86.89999999999284,700,0.02
942,296.8499999999994,63,0.02
943,119.49999999999477,470,0.02
944,135.0499999999974,239,0.02
945,167.29999999999973,34,0.02
946,-44.050000000005355,481,0.02
947,-84.00000000000746,680,0.02
948,179.0499999999999,19,0.02
949,114.1999999999963,336,0.02
950,60.99999999999534,420,0.02
951,139.14999999999992,17,0.02
952,177.9999999999999,20,0.02
953,245.69999999999914,86,0.02
954,179.0499999999999,19,0.02
955,239.6999999999996,46,0.02
956,159.29999999999745,234,0.02
957,-63.100000000005046,700,0.02
958,159.0999999999999,18,0.02
959,173.79999999999984,24,0.02
960,167.49999999999636,330,0.02
961,259.8999999999932,700,0.02
962,182.9499999999992,81,0.02
963,64.0499999999949,459,0.02
964,85.0499999999958,379,0.02
965,198.2499999999995,55,0.02
966,222.69999999999936,66,0.02
967,206.89999999999964,42,0.02
968,178.94999999999987,21,0.02
969,241.44999999999953,51,0.02
970,-14.100000000005748,700,0.02
971,211.34999999999974,33,0.02
972,59.249999999999915,15,0.02
973,94.89999999999301,700,0.02
974,24.24999999999676,295,0.02
975,177.9999999999999,20,0.02
976,257.0499999999992,79,0.02
977,220.94999999999942,61,0.02
978,-2.950000000007151,639,0.02
979,229.8999999999994,62,0.02
980,216.84999999999985,23,0.02
981,163.19999999999857,136,0.02
982,-23.450000000007037,629,0.02
983,108.99999999999784,200,0.02
984,215.54999999999978,29,0.02
985,167.19999999999948,56,0.02
986,218.9999999999992,80,0.02
987,195.84999999999985,23,0.02
988,213.24999999999972,35,0.02
989,-65.60000000000358,352,0.02
990,189.19999999999834,156,0.02
991,361.20000000000545,236,0.02
992,190.5999999999998,28,0.02
993,227.94999999999965,41,0.02
994,174.89999999999216,700,0.02
995,284.4999999999991,90,0.02
996,148.9999999999976,220,0.02
997,247.59999999999843,148,0.02
998,125.44999999999862,131,0.02
999,179.0499999999999,19,0.02
1000,216.49999999999977,30,0.02
