episode,reward,length,epsilon
1748,-50,183,0.4171878942811352
1749,-10,149,0.4169793003339946
1750,-60,183,0.41677081068382765
1751,-80,31,0.41656242527848575
1752,180,300,0.41635414406584653
1753,150,300,0.4161459669938136
1754,190,300,0.4159378940103167
1755,-20,139,0.4157299250633116
1756,30,110,0.41552206010077997
1757,-50,91,0.4153142990707296
1758,-40,69,0.41510664192119423
1759,-120,92,0.41489908860023367
1760,-110,57,0.4146916390559336
1761,-120,18,0.4144842932364056
1762,-30,218,0.41427705108978746
1763,-50,171,0.4140699125642426
1764,190,300,0.4138628776079605
1765,150,300,0.4136559461691565
1766,-50,82,0.41344911819607194
1767,-30,159,0.4132423936369739
1768,-20,165,0.41303577244015544
1769,-30,151,0.4128292545539354
1770,170,300,0.41262283992665844
1771,-80,78,0.41241652850669513
1772,-10,163,0.4122103202424418
1773,120,300,0.4120042150823206
1774,-120,46,0.4117982129747795
1775,-60,49,0.4115923138682921
1776,0,164,0.411386517711358
1777,180,300,0.4111808244525023
1778,-40,82,0.4109752340402761
1779,210,300,0.410769746423256
1780,200,300,0.4105643615500444
1781,150,300,0.4103590793692694
1782,-100,69,0.4101538998295848
1783,150,300,0.40994882287967
1784,150,300,0.4097438484682302
1785,-120,83,0.4095389765439961
1786,-50,133,0.40933420705572415
1787,-100,20,0.4091295399521963
1788,200,300,0.4089249751822202
1789,-70,72,0.4087205126946291
1790,-60,139,0.4085161524382818
1791,-10,261,0.4083118943620627
1792,-60,256,0.40810773841488174
1793,-30,243,0.4079036845456743
1794,-10,36,0.40769973270340154
1795,-60,106,0.40749588283704985
1796,-60,148,0.4072921348956314
1797,-50,126,0.4070884888281836
1798,-40,121,0.40688494458376956
1799,-50,230,0.4066815021114777
1800,-120,16,0.406478161360422
1801,-80,81,0.40627492227974177
1802,-50,228,0.4060717848186019
1803,-70,119,0.4058687489261926
1804,0,255,0.40566581455172956
1805,-120,29,0.4054629816444537
1806,-20,188,0.4052602501536315
1807,-110,89,0.40505762002855467
1808,-120,167,0.4048550912185404
1809,-100,144,0.4046526636729312
1810,-80,223,0.40445033734109476
1811,-50,158,0.40424811217242423
1812,-80,77,0.404045988116338
1813,-120,180,0.4038439651222799
1814,-80,60,0.40364204313971874
1815,-80,30,0.4034402221181489
1816,-120,53,0.4032385020070898
1817,-60,167,0.4030368827560863
1818,-90,108,0.4028353643147083
1819,-80,108,0.402633946632551
1820,-60,155,0.4024326296592347
1821,-40,178,0.4022314133444051
1822,-80,105,0.4020302976377329
1823,-20,271,0.4018292824889141
1824,-80,46,0.40162836784766964
1825,-60,68,0.40142755366374583
1826,160,300,0.401226839886914
1827,-120,16,0.40102622646697056
1828,-90,79,0.4008257133537371
1829,-100,44,0.4006253004970603
1830,-40,98,0.4004249878468118
1831,-70,26,0.4002247753528884
1832,-40,287,0.400024662965212
1833,-40,137,0.3998246506337294
1834,-60,40,0.39962473830841255
1835,180,300,0.3994249259392584
1836,-90,116,0.39922521347628875
1837,-50,134,0.39902560086955063
1838,-30,168,0.3988260880691159
1839,-70,197,0.39862667502508137
1840,-80,71,0.39842736168756887
1841,-10,290,0.3982281480067251
1842,-50,30,0.39802903393272177
1843,-80,99,0.3978300194157554
1844,-130,20,0.39763110440604754
1845,-100,24,0.3974322888538445
1846,150,300,0.3972335727094176
1847,0,281,0.3970349559230629
1848,-100,94,0.3968364384451014
1849,-20,148,0.3966380202258789
1850,-50,179,0.396439701215766
1851,-50,62,0.39624148136515813
1852,200,300,0.3960433606244756
1853,0,135,0.39584533894416335
1854,180,300,0.3956474162746913
1855,-60,96,0.395449592566554
1856,-50,47,0.3952518677702707
1857,-80,169,0.3950542418363856
1858,-70,96,0.3948567147154674
1859,-90,70,0.3946592863581097
1860,-40,239,0.3944619567149307
1861,-50,184,0.39426472573657323
1862,-50,238,0.39406759337370495
1863,-90,128,0.3938705595770181
1864,-120,15,0.39367362429722963
1865,160,300,0.393476787485081
1866,-50,183,0.3932800490913385
1867,-100,34,0.39308340906679284
1868,-40,238,0.3928868673622595
1869,-90,40,0.3926904239285784
1870,-70,251,0.3924940787166141
1871,180,300,0.39229783167725585
1872,-50,169,0.39210168276141727
1873,-110,17,0.3919056319200366
1874,-40,140,0.39170967910407656
1875,-80,140,0.3915138242645245
1876,-130,127,0.3913180673523923
1877,210,300,0.3911224083187161
1878,210,300,0.3909268471145568
1879,-60,192,0.3907313836909995
1880,-140,57,0.39053601799915405
1881,-10,239,0.3903407499901545
1882,130,300,0.39014557961515944
1883,-60,61,0.3899505068253519
1884,210,300,0.3897555315719392
1885,-70,136,0.38956065380615323
1886,-110,18,0.38936587347925017
1887,-80,127,0.3891711905425106
1888,170,300,0.38897660494723935
1889,-50,181,0.38878211664476575
1890,-60,181,0.3885877255864434
1891,210,300,0.3883934317236502
1892,-40,285,0.3881992350077884
1893,-10,205,0.38800513539028453
1894,-10,277,0.3878111328225894
1895,-50,87,0.3876172272561781
1896,-30,197,0.38742341864255003
1897,-60,43,0.3872297069332288
1898,-30,125,0.3870360920797622
1899,-40,195,0.38684257403372235
1900,-110,28,0.3866491527467055
1901,-80,77,0.3864558281703322
1902,-130,38,0.38626260025624704
1903,150,300,0.38606946895611893
1904,-90,37,0.3858764342216409
1905,170,300,0.3856834960045301
1906,-160,43,0.38549065425652784
1907,-70,160,0.3852979089293996
1908,-80,112,0.3851052599749349
1909,-110,41,0.3849127073449474
1910,-40,111,0.384720250991275
1911,-60,223,0.3845278908657794
1912,-90,59,0.3843356269203465
1913,-160,31,0.38414345910688635
1914,-50,186,0.3839513873773329
1915,240,300,0.38375941168364425
1916,-50,69,0.38356753197780247
1917,-30,183,0.3833757482118136
1918,-100,90,0.3831840603377077
1919,-10,181,0.38299246830753886
1920,-30,190,0.3828009720733851
1921,-80,83,0.38260957158734843
1922,-70,187,0.3824182668015548
1923,-60,146,0.382227057668154
1924,-90,50,0.38203594413931996
1925,-100,116,0.3818449261672503
1926,-60,70,0.3816540037041667
1927,180,300,0.3814631767023146
1928,-110,54,0.38127244511396347
1929,-40,42,0.3810818088914065
1930,-110,40,0.3808912679869608
1931,-80,36,0.38070082235296737
1932,-40,197,0.3805104719417909
1933,-60,134,0.38032021670582
1934,-40,168,0.3801300565974671
1935,-80,119,0.3799399915691684
1936,-110,37,0.37975002157338383
1937,-90,66,0.3795601465625972
1938,-50,70,0.3793703664893159
1939,-50,85,0.37918068130607124
1940,150,300,0.3789910909654182
1941,-50,130,0.3788015954199355
1942,-100,36,0.37861219462222556
1943,-100,138,0.37842288852491446
1944,-60,190,0.37823367708065203
1945,-60,76,0.37804456024211175
1946,140,300,0.37785553796199073
1947,-150,48,0.37766661019300973
1948,190,300,0.37747777688791323
1949,-110,34,0.3772890379994693
1950,-20,235,0.3771003934804696
1951,-100,68,0.3769118432837294
1952,-60,182,0.37672338736208755
1953,-50,43,0.3765350256684065
1954,-40,225,0.37634675815557234
1955,-100,66,0.37615858477649455
1956,200,300,0.3759705054841063
1957,160,300,0.37578252023136427
1958,-100,33,0.3755946289712486
1959,-80,115,0.37540683165676303
1960,-70,106,0.3752191282409347
1961,-90,70,0.3750315186768142
1962,-130,111,0.3748440029174758
1963,-70,77,0.3746565809160171
1964,-60,249,0.37446925262555913
1965,-120,52,0.3742820179992464
1966,-60,139,0.3740948769902468
1967,-90,54,0.37390782955175167
1968,-50,174,0.3737208756369758
1969,-80,121,0.37353401519915735
1970,-70,59,0.3733472481915578
1971,-100,46,0.37316057456746204
1972,-50,64,0.37297399428017836
1973,-70,57,0.3727875072830383
1974,-70,75,0.3726011135293968
1975,-120,13,0.3724148129726321
1976,-130,17,0.37222860556614584
1977,-100,228,0.3720424912633628
1978,-60,58,0.37185647001773114
1979,-80,85,0.3716705417827223
1980,-100,98,0.37148470651183096
1981,-40,96,0.37129896415857505
1982,-130,39,0.3711133146764958
1983,150,300,0.37092775801915756
1984,-40,88,0.370742294140148
1985,-60,20,0.3705569229930779
1986,-100,149,0.3703716445315814
1987,-60,221,0.3701864587093156
1988,-80,56,0.370001365479961
1989,-110,130,0.369816364797221
1990,-70,48,0.36963145661482244
1991,-30,164,0.3694466408865151
1992,-80,93,0.36926191756607185
1993,-110,37,0.36907728660728883
1994,-30,236,0.3688927479639852
1995,-120,36,0.36870830159000323
1996,-90,51,0.36852394743920824
1997,-90,151,0.3683396854654887
1998,170,300,0.36815551562275595
1999,-10,255,0.3679714378649446
2000,-90,75,0.3677874521460121
